county_FIPS,county_name,year, pop_co , pctlt5_co , pct5to17_co , pct18to64_co , pct65pls_co , pctwhite_co , pctblack_co , pctamerind_co , pctapi_co , pctotherrace_co , pctmin_co , raceherfindahl_co , pcthisp_co , pctwithkids_co , pctsinparhhld_co , pctnokids_co , pctmarried_co , pctnevermarr_co , pctseparated_co , pctdivorced_co , pctlesshs_co , pcthsgrad_co , pctsomecoll_co , pctbachelors_co , pctgraddeg_co , lforcepartrate_co , unemprate_co , incherfindahl_co , medfamy_co , pctrent_co , pctown_co , childpov_co , poverty_co ,,,,,,,
39075,Holmes ,2006," 40,616 ", 0.0998 , 0.2695 , 0.5209 , 0.1092 , 0.9895 , 0.0018 , 0.0003 , 0.0010 , 0.0069 , 0.0105 , 0.9791 , 0.0077 , 0.4951 , 0.0560 , 0.5049 , 0.5856 , 0.2881 , 0.0085 , 0.0679 , 0.4669 , 0.3239 , 0.1217 , 0.0548 , 0.0334 , 0.6553 , 0.0310 , 0.0510 ," 50,867.50 ", 0.2036 , 0.7964 , 0.1975 , 0.1425 ,,,,,,,
39075,Holmes ,2007," 40,894 ", 0.0994 , 0.2722 , 0.5179 , 0.1099 , 0.9891 , 0.0018 , 0.0002 , 0.0010 , 0.0072 , 0.0109 , 0.9784 , 0.0078 , 0.5043 , 0.0569 , 0.4957 , 0.5800 , 0.2911 , 0.0090 , 0.0699 , 0.4639 , 0.3243 , 0.1234 , 0.0542 , 0.0349 , 0.6572 , 0.0337 , 0.0340 ," 50,830.07 ", 0.1872 , 0.8128 , 0.2014 , 0.1448 ,,,,,,,
39075,Holmes ,2008," 41,173 ", 0.0989 , 0.2748 , 0.5149 , 0.1106 , 0.9887 , 0.0019 , 0.0001 , 0.0010 , 0.0075 , 0.0113 , 0.9777 , 0.0079 , 0.5135 , 0.0577 , 0.4865 , 0.5745 , 0.2940 , 0.0095 , 0.0720 , 0.4610 , 0.3246 , 0.1252 , 0.0536 , 0.0365 , 0.6591 , 0.0363 , 0.0170 ," 50,792.63 ", 0.1707 , 0.8293 , 0.2053 , 0.1470 ,,,,,,,
39075,Holmes ,2009," 41,452 ", 0.0985 , 0.2774 , 0.5120 , 0.1113 , 0.9884 , 0.0019 , 0.0001 , 0.0010 , 0.0077 , 0.0116 , 0.9769 , 0.0080 , 0.5226 , 0.0585 , 0.4774 , 0.5690 , 0.2970 , 0.0100 , 0.0740 , 0.4580 , 0.3250 , 0.1270 , 0.0530 , 0.0380 , 0.6610 , 0.0390 , 0.0000 ," 50,755.20 ", 0.1542 , 0.8458 , 0.2093 , 0.1493 ,,,,,,,
39075,Holmes ,2010," 42,068 ", 0.0980 , 0.2800 , 0.5090 , 0.1120 , 0.9880 , 0.0020 , -   , 0.0010 , 0.0080 , 0.0120 , 0.9762 , 0.0072 , 0.5063 , 0.0534 , 0.4937 , 0.5920 , 0.2740 , 0.0070 , 0.0720 , 0.4370 , 0.3370 , 0.1320 , 0.0560 , 0.0380 , 0.6460 , 0.0570 , 0.0000 ," 49,133.00 ", 0.1688 , 0.8312 , 0.2132 , 0.1515 ,,,,,,,
39075,Holmes ,2011," 42,264 ", 0.0970 , 0.2770 , 0.5130 , 0.1150 , 0.9870 , 0.0040 , -   , 0.0020 , 0.0070 , 0.0130 , 0.9742 , 0.0075 , 0.5006 , 0.0395 , 0.4994 , 0.6050 , 0.2750 , 0.0060 , 0.0630 , 0.4360 , 0.3270 , 0.1440 , 0.0540 , 0.0390 , 0.6300 , 0.0590 , 0.0000 ," 48,072.23 ", 0.1733 , 0.8267 , 0.2171 , 0.1538 ,,,,,,,
39075,Holmes ,2012," 42,501 ", 0.0950 , 0.2740 , 0.5120 , 0.1150 , 0.9870 , 0.0040 , -   , 0.0020 , 0.0080 , 0.0130 , 0.9743 , 0.0080 , 0.5089 , 0.0474 , 0.4911 , 0.5890 , 0.2850 , 0.0080 , 0.0680 , 0.4460 , 0.3250 , 0.1470 , 0.0520 , 0.0310 , 0.6250 , 0.0610 , 0.0000 ," 46,946.15 ", 0.1953 , 0.8047 , 0.2210 , 0.1560 ,,,,,,,
39075,Holmes ,2013," 42,841 ", 0.0950 , 0.2730 , 0.5140 , 0.1170 , 0.9880 , 0.0040 , 0.0010 , 0.0020 , 0.0060 , 0.0120 , 0.9762 , 0.0085 , 0.5058 , 0.0504 , 0.4942 , 0.6040 , 0.2810 , 0.0060 , 0.0590 , 0.4480 , 0.3220 , 0.1450 , 0.0520 , 0.0330 , 0.6350 , 0.0620 , 0.0000 ," 50,097.30 ", 0.2066 , 0.7934 , 0.2310 , 0.1580 ,,,,,,,
39075,Holmes ,2014," 43,176 ", 0.0940 , 0.2700 , 0.5170 , 0.1190 , 0.9850 , 0.0050 , -   , 0.0020 , 0.0080 , 0.0150 , 0.9703 , 0.0089 , 0.5002 , 0.0506 , 0.4998 , 0.6080 , 0.2770 , 0.0050 , 0.0650 , 0.4430 , 0.3350 , 0.1440 , 0.0510 , 0.0270 , 0.6380 , 0.0550 , 0.0000 ," 50,196.12 ", 0.1970 , 0.8030 , 0.2070 , 0.1440 ,,,,,,,
39075,Holmes ,2015," 43,436 ", 0.0920 , 0.2680 , 0.5170 , 0.1220 , 0.9870 , 0.0020 , 0.0010 , 0.0020 , 0.0090 , 0.0130 , 0.9743 , 0.0092 , 0.4930 , 0.0548 , 0.5070 , 0.6030 , 0.2790 , 0.0050 , 0.0660 , 0.4230 , 0.3510 , 0.1480 , 0.0530 , 0.0250 , 0.6530 , 0.0420 , 0.0000 ," 55,368.36 ", 0.1983 , 0.8017 , 0.1790 , 0.1270 ,,,,,,,
39077,Huron ,2000," 59,487 ", 0.0754 , 0.2071 , 0.5933 , 0.1242 , 0.9661 , 0.0104 , 0.0019 , 0.0008 , 0.0208 , 0.0339 , 0.9338 , 0.0357 , 0.3636 , 0.0946 , 0.6364 , 0.5946 , 0.2172 , 0.0143 , 0.1094 , 0.1896 , 0.4875 , 0.2137 , 0.0762 , 0.0330 , 0.6650 , 0.0340 , 0.1566 ," 59,576.97 ", 0.3231 , 0.6769 , 0.1100 , 0.0850 ,,,,,,,
39077,Huron ,2001," 59,544 ", 0.0750 , 0.2085 , 0.5916 , 0.1250 , 0.9637 , 0.0100 , 0.0022 , 0.0010 , 0.0231 , 0.0363 , 0.9294 , 0.0377 , 0.3743 , 0.1004 , 0.6257 , 0.5938 , 0.2189 , 0.0144 , 0.1083 , 0.1853 , 0.4894 , 0.2156 , 0.0758 , 0.0339 , 0.6649 , 0.0394 , 0.1392 ," 59,044.33 ", 0.3141 , 0.6859 , 0.1194 , 0.0902 ,,,,,,,
39077,Huron ,2002," 59,600 ", 0.0745 , 0.2099 , 0.5898 , 0.1258 , 0.9613 , 0.0096 , 0.0025 , 0.0012 , 0.0253 , 0.0387 , 0.9249 , 0.0397 , 0.3851 , 0.1061 , 0.6149 , 0.5931 , 0.2207 , 0.0145 , 0.1071 , 0.1810 , 0.4912 , 0.2176 , 0.0755 , 0.0348 , 0.6648 , 0.0449 , 0.1218 ," 58,511.68 ", 0.3050 , 0.6950 , 0.1288 , 0.0953 ,,,,,,,
39077,Huron ,2003," 59,657 ", 0.0741 , 0.2113 , 0.5881 , 0.1265 , 0.9588 , 0.0091 , 0.0028 , 0.0014 , 0.0275 , 0.0412 , 0.9205 , 0.0417 , 0.3958 , 0.1118 , 0.6042 , 0.5924 , 0.2224 , 0.0146 , 0.1060 , 0.1767 , 0.4930 , 0.2195 , 0.0751 , 0.0357 , 0.6647 , 0.0503 , 0.1044 ," 57,979.04 ", 0.2959 , 0.7041 , 0.1383 , 0.1005 ,,,,,,,
39077,Huron ,2004," 59,714 ", 0.0736 , 0.2127 , 0.5864 , 0.1273 , 0.9564 , 0.0087 , 0.0031 , 0.0017 , 0.0297 , 0.0436 , 0.9160 , 0.0437 , 0.4066 , 0.1176 , 0.5934 , 0.5916 , 0.2242 , 0.0146 , 0.1048 , 0.1724 , 0.4949 , 0.2214 , 0.0748 , 0.0366 , 0.6646 , 0.0558 , 0.0870 ," 57,446.40 ", 0.2869 , 0.7131 , 0.1477 , 0.1057 ,,,,,,,
39077,Huron ,2005," 59,770 ", 0.0732 , 0.2141 , 0.5847 , 0.1281 , 0.9540 , 0.0082 , 0.0034 , 0.0019 , 0.0319 , 0.0460 , 0.9116 , 0.0457 , 0.4173 , 0.1233 , 0.5827 , 0.5909 , 0.2260 , 0.0147 , 0.1036 , 0.1681 , 0.4967 , 0.2233 , 0.0744 , 0.0374 , 0.6644 , 0.0612 , 0.0696 ," 56,913.75 ", 0.2778 , 0.7222 , 0.1571 , 0.1108 ,,,,,,,
39077,Huron ,2006," 59,827 ", 0.0728 , 0.2154 , 0.5829 , 0.1289 , 0.9516 , 0.0078 , 0.0038 , 0.0021 , 0.0341 , 0.0484 , 0.9071 , 0.0477 , 0.4281 , 0.1290 , 0.5719 , 0.5902 , 0.2277 , 0.0148 , 0.1025 , 0.1639 , 0.4985 , 0.2252 , 0.0741 , 0.0383 , 0.6643 , 0.0667 , 0.0522 ," 56,381.11 ", 0.2688 , 0.7312 , 0.1665 , 0.1160 ,,,,,,,
39077,Huron ,2007," 59,884 ", 0.0723 , 0.2168 , 0.5812 , 0.1297 , 0.9492 , 0.0073 , 0.0041 , 0.0023 , 0.0364 , 0.0508 , 0.9026 , 0.0497 , 0.4388 , 0.1348 , 0.5612 , 0.5895 , 0.2295 , 0.0149 , 0.1013 , 0.1596 , 0.5003 , 0.2272 , 0.0737 , 0.0392 , 0.6642 , 0.0721 , 0.0348 ," 55,848.47 ", 0.2597 , 0.7403 , 0.1759 , 0.1212 ,,,,,,,
39077,Huron ,2008," 59,940 ", 0.0719 , 0.2182 , 0.5795 , 0.1304 , 0.9468 , 0.0069 , 0.0044 , 0.0026 , 0.0386 , 0.0532 , 0.8982 , 0.0517 , 0.4496 , 0.1405 , 0.5504 , 0.5887 , 0.2312 , 0.0149 , 0.1002 , 0.1553 , 0.5022 , 0.2291 , 0.0734 , 0.0401 , 0.6641 , 0.0776 , 0.0174 ," 55,315.82 ", 0.2507 , 0.7493 , 0.1853 , 0.1263 ,,,,,,,
39077,Huron ,2009," 59,997 ", 0.0714 , 0.2196 , 0.5777 , 0.1312 , 0.9444 , 0.0064 , 0.0047 , 0.0028 , 0.0408 , 0.0556 , 0.8937 , 0.0537 , 0.4603 , 0.1462 , 0.5397 , 0.5880 , 0.2330 , 0.0150 , 0.0990 , 0.1510 , 0.5040 , 0.2310 , 0.0730 , 0.0410 , 0.6640 , 0.0830 , 0.0000 ," 54,783.18 ", 0.2416 , 0.7584 , 0.1948 , 0.1315 ,,,,,,,
39077,Huron ,2010," 59,932 ", 0.0710 , 0.2210 , 0.5760 , 0.1320 , 0.9420 , 0.0060 , 0.0050 , 0.0030 , 0.0430 , 0.0580 , 0.8893 , 0.0536 , 0.4526 , 0.1511 , 0.5474 , 0.5780 , 0.2370 , 0.0150 , 0.1070 , 0.1370 , 0.4990 , 0.2440 , 0.0790 , 0.0420 , 0.6580 , 0.0910 , 0.0000 ," 53,887.00 ", 0.2380 , 0.7620 , 0.2042 , 0.1367 ,,,,,,,
39077,Huron ,2011," 59,813 ", 0.0700 , 0.2190 , 0.5770 , 0.1340 , 0.9430 , 0.0070 , 0.0040 , 0.0030 , 0.0420 , 0.0570 , 0.8911 , 0.0549 , 0.4548 , 0.1495 , 0.5452 , 0.5650 , 0.2440 , 0.0170 , 0.1130 , 0.1310 , 0.4980 , 0.2470 , 0.0780 , 0.0450 , 0.6640 , 0.0940 , 0.0000 ," 53,729.27 ", 0.2449 , 0.7551 , 0.2136 , 0.1418 ,,,,,,,
39077,Huron ,2012," 59,628 ", 0.0680 , 0.2170 , 0.5780 , 0.1370 , 0.9440 , 0.0100 , 0.0040 , 0.0030 , 0.0380 , 0.0560 , 0.8927 , 0.0562 , 0.4537 , 0.1593 , 0.5463 , 0.5630 , 0.2440 , 0.0170 , 0.1190 , 0.1230 , 0.4930 , 0.2610 , 0.0790 , 0.0450 , 0.6560 , 0.0980 , 0.0000 ," 52,602.45 ", 0.2557 , 0.7443 , 0.2230 , 0.1470 ,,,,,,,
39077,Huron ,2013," 59,390 ", 0.0670 , 0.2140 , 0.5810 , 0.1390 , 0.9450 , 0.0090 , 0.0030 , 0.0030 , 0.0400 , 0.0550 , 0.8947 , 0.0572 , 0.4408 , 0.1364 , 0.5592 , 0.5420 , 0.2560 , 0.0180 , 0.1260 , 0.1230 , 0.4760 , 0.2700 , 0.0840 , 0.0480 , 0.6450 , 0.0970 , 0.0000 ," 52,956.78 ", 0.2636 , 0.7364 , 0.1930 , 0.1350 ,,,,,,,
39077,Huron ,2014," 59,186 ", 0.0650 , 0.2120 , 0.5790 , 0.1440 , 0.9400 , 0.0090 , 0.0030 , 0.0030 , 0.0450 , 0.0600 , 0.8857 , 0.0588 , 0.4338 , 0.1403 , 0.5662 , 0.5330 , 0.2610 , 0.0160 , 0.1290 , 0.1190 , 0.4780 , 0.2710 , 0.0870 , 0.0450 , 0.6390 , 0.0810 , 0.0000 ," 52,493.36 ", 0.2682 , 0.7318 , 0.1970 , 0.1390 ,,,,,,,
39077,Huron ,2015," 58,937 ", 0.0640 , 0.2100 , 0.5770 , 0.1480 , 0.9480 , 0.0110 , 0.0010 , 0.0030 , 0.0380 , 0.0520 , 0.9003 , 0.0600 , 0.4264 , 0.1363 , 0.5736 , 0.5310 , 0.2630 , 0.0170 , 0.1240 , 0.1210 , 0.4810 , 0.2680 , 0.0860 , 0.0450 , 0.6370 , 0.0720 , 0.0000 ," 52,724.28 ", 0.2838 , 0.7162 , 0.1980 , 0.1350 ,,,,,,,
39079,Jackson ,2000," 32,641 ", 0.0642 , 0.1954 , 0.6040 , 0.1365 , 0.9750 , 0.0105 , 0.0041 , 0.0027 , 0.0077 , 0.0250 , 0.9507 , 0.0119 , 0.3385 , 0.0957 , 0.6615 , 0.5805 , 0.2000 , 0.0222 , 0.1100 , 0.2651 , 0.4311 , 0.1940 , 0.0706 , 0.0391 , 0.5730 , 0.0440 , 0.1474 ," 45,747.94 ", 0.3445 , 0.6555 , 0.2030 , 0.1650 ,,,,,,,
39079,Jackson ,2001," 32,719 ", 0.0645 , 0.1963 , 0.6022 , 0.1369 , 0.9748 , 0.0101 , 0.0038 , 0.0025 , 0.0089 , 0.0252 , 0.9504 , 0.0121 , 0.3534 , 0.1033 , 0.6466 , 0.5755 , 0.2029 , 0.0227 , 0.1111 , 0.2611 , 0.4315 , 0.1972 , 0.0711 , 0.0391 , 0.5718 , 0.0516 , 0.1310 ," 45,624.53 ", 0.3367 , 0.6633 , 0.2188 , 0.1719 ,,,,,,,
39079,Jackson ,2002," 32,797 ", 0.0648 , 0.1973 , 0.6004 , 0.1374 , 0.9746 , 0.0096 , 0.0035 , 0.0024 , 0.0101 , 0.0254 , 0.9500 , 0.0124 , 0.3684 , 0.1108 , 0.6316 , 0.5706 , 0.2058 , 0.0232 , 0.1122 , 0.2571 , 0.4318 , 0.2004 , 0.0716 , 0.0391 , 0.5706 , 0.0591 , 0.1147 ," 45,501.12 ", 0.3289 , 0.6711 , 0.2345 , 0.1788 ,,,,,,,
39079,Jackson ,2003," 32,875 ", 0.0650 , 0.1983 , 0.5986 , 0.1378 , 0.9744 , 0.0092 , 0.0032 , 0.0022 , 0.0114 , 0.0256 , 0.9497 , 0.0126 , 0.3833 , 0.1184 , 0.6167 , 0.5657 , 0.2087 , 0.0238 , 0.1133 , 0.2531 , 0.4321 , 0.2037 , 0.0721 , 0.0391 , 0.5693 , 0.0667 , 0.0983 ," 45,377.71 ", 0.3211 , 0.6789 , 0.2503 , 0.1858 ,,,,,,,
39079,Jackson ,2004," 32,953 ", 0.0653 , 0.1992 , 0.5968 , 0.1383 , 0.9742 , 0.0087 , 0.0029 , 0.0020 , 0.0126 , 0.0258 , 0.9493 , 0.0129 , 0.3983 , 0.1259 , 0.6017 , 0.5607 , 0.2116 , 0.0243 , 0.1145 , 0.2490 , 0.4324 , 0.2069 , 0.0726 , 0.0391 , 0.5681 , 0.0742 , 0.0819 ," 45,254.30 ", 0.3133 , 0.6867 , 0.2660 , 0.1927 ,,,,,,,
39079,Jackson ,2005," 33,030 ", 0.0656 , 0.2002 , 0.5950 , 0.1387 , 0.9740 , 0.0083 , 0.0026 , 0.0018 , 0.0138 , 0.0260 , 0.9490 , 0.0131 , 0.4132 , 0.1335 , 0.5868 , 0.5558 , 0.2145 , 0.0249 , 0.1156 , 0.2450 , 0.4327 , 0.2101 , 0.0731 , 0.0391 , 0.5669 , 0.0818 , 0.0655 ," 45,130.88 ", 0.3055 , 0.6945 , 0.2818 , 0.1996 ,,,,,,,
39079,Jackson ,2006," 33,108 ", 0.0659 , 0.2011 , 0.5932 , 0.1392 , 0.9738 , 0.0078 , 0.0022 , 0.0017 , 0.0151 , 0.0262 , 0.9486 , 0.0134 , 0.4281 , 0.1411 , 0.5719 , 0.5508 , 0.2173 , 0.0254 , 0.1167 , 0.2410 , 0.4330 , 0.2133 , 0.0735 , 0.0390 , 0.5657 , 0.0893 , 0.0491 ," 45,007.47 ", 0.2977 , 0.7023 , 0.2975 , 0.2065 ,,,,,,,
39079,Jackson ,2007," 33,186 ", 0.0662 , 0.2021 , 0.5914 , 0.1396 , 0.9736 , 0.0074 , 0.0019 , 0.0015 , 0.0163 , 0.0264 , 0.9482 , 0.0136 , 0.4431 , 0.1486 , 0.5569 , 0.5459 , 0.2202 , 0.0259 , 0.1178 , 0.2370 , 0.4334 , 0.2166 , 0.0740 , 0.0390 , 0.5644 , 0.0969 , 0.0328 ," 44,884.06 ", 0.2900 , 0.7100 , 0.3133 , 0.2134 ,,,,,,,
39079,Jackson ,2008," 33,264 ", 0.0664 , 0.2031 , 0.5896 , 0.1401 , 0.9734 , 0.0069 , 0.0016 , 0.0013 , 0.0175 , 0.0266 , 0.9479 , 0.0139 , 0.4580 , 0.1562 , 0.5420 , 0.5409 , 0.2231 , 0.0265 , 0.1189 , 0.2330 , 0.4337 , 0.2198 , 0.0745 , 0.0390 , 0.5632 , 0.1044 , 0.0164 ," 44,760.65 ", 0.2822 , 0.7178 , 0.3290 , 0.2203 ,,,,,,,
39079,Jackson ,2009," 33,342 ", 0.0667 , 0.2040 , 0.5878 , 0.1405 , 0.9732 , 0.0065 , 0.0013 , 0.0012 , 0.0188 , 0.0268 , 0.9475 , 0.0141 , 0.4730 , 0.1637 , 0.5270 , 0.5360 , 0.2260 , 0.0270 , 0.1200 , 0.2290 , 0.4340 , 0.2230 , 0.0750 , 0.0390 , 0.5620 , 0.1120 , 0.0000 ," 44,637.24 ", 0.2744 , 0.7256 , 0.3448 , 0.2273 ,,,,,,,
39079,Jackson ,2010," 33,165 ", 0.0670 , 0.2050 , 0.5860 , 0.1410 , 0.9730 , 0.0060 , 0.0010 , 0.0010 , 0.0200 , 0.0270 , 0.9472 , 0.0091 , 0.4478 , 0.1764 , 0.5522 , 0.5260 , 0.2360 , 0.0320 , 0.1200 , 0.2060 , 0.4280 , 0.2460 , 0.0750 , 0.0450 , 0.5610 , 0.1190 , 0.0000 ," 42,560.00 ", 0.3169 , 0.6831 , 0.3605 , 0.2342 ,,,,,,,
39079,Jackson ,2011," 33,176 ", 0.0660 , 0.2070 , 0.5880 , 0.1410 , 0.9710 , 0.0050 , 0.0010 , 0.0030 , 0.0190 , 0.0290 , 0.9432 , 0.0090 , 0.4502 , 0.1666 , 0.5498 , 0.5280 , 0.2390 , 0.0260 , 0.1200 , 0.2070 , 0.4190 , 0.2350 , 0.0830 , 0.0570 , 0.5690 , 0.1080 , 0.0000 ," 44,092.32 ", 0.3317 , 0.6683 , 0.3763 , 0.2411 ,,,,,,,
39079,Jackson ,2012," 33,134 ", 0.0650 , 0.2050 , 0.5860 , 0.1430 , 0.9700 , 0.0060 , 0.0020 , 0.0020 , 0.0200 , 0.0300 , 0.9413 , 0.0082 , 0.4526 , 0.1775 , 0.5474 , 0.5100 , 0.2420 , 0.0310 , 0.1290 , 0.1910 , 0.4340 , 0.2350 , 0.0840 , 0.0560 , 0.5610 , 0.1170 , 0.0000 ," 42,554.30 ", 0.3311 , 0.6689 , 0.3920 , 0.2480 ,,,,,,,
39079,Jackson ,2013," 33,034 ", 0.0640 , 0.2030 , 0.5860 , 0.1470 , 0.9690 , 0.0050 , 0.0020 , 0.0010 , 0.0220 , 0.0310 , 0.9395 , 0.0090 , 0.4358 , 0.1718 , 0.5642 , 0.4930 , 0.2510 , 0.0300 , 0.1390 , 0.1850 , 0.4390 , 0.2220 , 0.0980 , 0.0540 , 0.5600 , 0.1150 , 0.0000 ," 42,069.70 ", 0.3137 , 0.6863 , 0.3820 , 0.2460 ,,,,,,,
39079,Jackson ,2014," 32,952 ", 0.0630 , 0.2020 , 0.5840 , 0.1510 , 0.9690 , 0.0070 , 0.0010 , 0.0010 , 0.0220 , 0.0310 , 0.9395 , 0.0091 , 0.4204 , 0.1594 , 0.5796 , 0.5090 , 0.2460 , 0.0260 , 0.1440 , 0.1730 , 0.4250 , 0.2280 , 0.1110 , 0.0630 , 0.5710 , 0.1180 , 0.0000 ," 44,194.96 ", 0.3044 , 0.6956 , 0.3560 , 0.2360 ,,,,,,,
39079,Jackson ,2015," 32,854 ", 0.0630 , 0.2030 , 0.5820 , 0.1520 , 0.9700 , 0.0060 , 0.0010 , 0.0010 , 0.0220 , 0.0300 , 0.9414 , 0.0093 , 0.4296 , 0.1561 , 0.5704 , 0.4910 , 0.2600 , 0.0270 , 0.1430 , 0.1740 , 0.4180 , 0.2370 , 0.1090 , 0.0630 , 0.5750 , 0.1150 , 0.0000 ," 45,261.24 ", 0.3310 , 0.6690 , 0.3330 , 0.2350 ,,,,,,,
39081,Jefferson ,2000," 73,894 ", 0.0522 , 0.1623 , 0.5995 , 0.1861 , 0.9299 , 0.0560 , 0.0016 , 0.0010 , 0.0115 , 0.0701 , 0.8680 , 0.0079 , 0.2659 , 0.0759 , 0.7341 , 0.5638 , 0.2267 , 0.0150 , 0.0986 , 0.1835 , 0.4646 , 0.2335 , 0.0768 , 0.0416 , 0.5300 , 0.0400 , 0.1442 ," 49,284.89 ", 0.2889 , 0.7111 , 0.2230 , 0.1510 ,,,,,,,
39081,Jefferson ,2001," 73,324 ", 0.0520 , 0.1644 , 0.5977 , 0.1858 , 0.9289 , 0.0555 , 0.0017 , 0.0014 , 0.0125 , 0.0711 , 0.8662 , 0.0079 , 0.2806 , 0.0826 , 0.7194 , 0.5586 , 0.2300 , 0.0153 , 0.1001 , 0.1782 , 0.4619 , 0.2389 , 0.0787 , 0.0422 , 0.5314 , 0.0433 , 0.1282 ," 49,223.97 ", 0.2850 , 0.7150 , 0.2278 , 0.1524 ,,,,,,,
39081,Jefferson ,2002," 72,754 ", 0.0519 , 0.1665 , 0.5960 , 0.1855 , 0.9279 , 0.0550 , 0.0019 , 0.0018 , 0.0134 , 0.0721 , 0.8643 , 0.0080 , 0.2953 , 0.0893 , 0.7047 , 0.5534 , 0.2334 , 0.0157 , 0.1016 , 0.1729 , 0.4591 , 0.2443 , 0.0806 , 0.0428 , 0.5329 , 0.0467 , 0.1121 ," 49,163.05 ", 0.2812 , 0.7188 , 0.2327 , 0.1538 ,,,,,,,
39081,Jefferson ,2003," 72,183 ", 0.0518 , 0.1685 , 0.5942 , 0.1852 , 0.9269 , 0.0545 , 0.0020 , 0.0022 , 0.0144 , 0.0731 , 0.8624 , 0.0080 , 0.3100 , 0.0961 , 0.6900 , 0.5482 , 0.2368 , 0.0160 , 0.1031 , 0.1676 , 0.4564 , 0.2497 , 0.0825 , 0.0434 , 0.5343 , 0.0500 , 0.0961 ," 49,102.13 ", 0.2773 , 0.7227 , 0.2375 , 0.1553 ,,,,,,,
39081,Jefferson ,2004," 71,613 ", 0.0517 , 0.1706 , 0.5925 , 0.1848 , 0.9259 , 0.0540 , 0.0021 , 0.0026 , 0.0153 , 0.0741 , 0.8606 , 0.0081 , 0.3247 , 0.1028 , 0.6753 , 0.5430 , 0.2401 , 0.0163 , 0.1045 , 0.1624 , 0.4537 , 0.2551 , 0.0844 , 0.0440 , 0.5358 , 0.0533 , 0.0801 ," 49,041.21 ", 0.2735 , 0.7265 , 0.2423 , 0.1567 ,,,,,,,
39081,Jefferson ,2005," 71,043 ", 0.0516 , 0.1727 , 0.5907 , 0.1845 , 0.9250 , 0.0535 , 0.0023 , 0.0030 , 0.0163 , 0.0750 , 0.8587 , 0.0081 , 0.3394 , 0.1095 , 0.6606 , 0.5378 , 0.2435 , 0.0167 , 0.1060 , 0.1571 , 0.4509 , 0.2604 , 0.0863 , 0.0446 , 0.5372 , 0.0567 , 0.0641 ," 48,980.30 ", 0.2696 , 0.7304 , 0.2472 , 0.1581 ,,,,,,,
39081,Jefferson ,2006," 70,473 ", 0.0515 , 0.1747 , 0.5890 , 0.1842 , 0.9240 , 0.0530 , 0.0024 , 0.0034 , 0.0172 , 0.0760 , 0.8569 , 0.0082 , 0.3541 , 0.1162 , 0.6459 , 0.5326 , 0.2469 , 0.0170 , 0.1075 , 0.1518 , 0.4482 , 0.2658 , 0.0883 , 0.0452 , 0.5387 , 0.0600 , 0.0481 ," 48,919.38 ", 0.2658 , 0.7342 , 0.2520 , 0.1595 ,,,,,,,
39081,Jefferson ,2007," 69,902 ", 0.0513 , 0.1768 , 0.5872 , 0.1839 , 0.9230 , 0.0525 , 0.0026 , 0.0038 , 0.0182 , 0.0770 , 0.8550 , 0.0083 , 0.3688 , 0.1230 , 0.6312 , 0.5274 , 0.2503 , 0.0173 , 0.1090 , 0.1465 , 0.4455 , 0.2712 , 0.0902 , 0.0458 , 0.5401 , 0.0633 , 0.0320 ," 48,858.46 ", 0.2619 , 0.7381 , 0.2568 , 0.1609 ,,,,,,,
39081,Jefferson ,2008," 69,332 ", 0.0512 , 0.1789 , 0.5855 , 0.1836 , 0.9220 , 0.0520 , 0.0027 , 0.0042 , 0.0191 , 0.0780 , 0.8532 , 0.0083 , 0.3835 , 0.1297 , 0.6165 , 0.5222 , 0.2536 , 0.0177 , 0.1105 , 0.1413 , 0.4427 , 0.2766 , 0.0921 , 0.0464 , 0.5416 , 0.0667 , 0.0160 ," 48,797.54 ", 0.2581 , 0.7419 , 0.2617 , 0.1623 ,,,,,,,
39081,Jefferson ,2009," 68,762 ", 0.0511 , 0.1809 , 0.5837 , 0.1833 , 0.9210 , 0.0515 , 0.0029 , 0.0046 , 0.0201 , 0.0790 , 0.8513 , 0.0084 , 0.3983 , 0.1364 , 0.6017 , 0.5170 , 0.2570 , 0.0180 , 0.1120 , 0.1360 , 0.4400 , 0.2820 , 0.0940 , 0.0470 , 0.5430 , 0.0700 , 0.0000 ," 48,736.62 ", 0.2542 , 0.7458 , 0.2665 , 0.1638 ,,,,,,,
39081,Jefferson ,2010," 70,041 ", 0.0510 , 0.1830 , 0.5820 , 0.1830 , 0.9200 , 0.0510 , 0.0030 , 0.0050 , 0.0210 , 0.0800 , 0.8495 , 0.0116 , 0.3927 , 0.1375 , 0.6073 , 0.5020 , 0.2740 , 0.0190 , 0.1110 , 0.1270 , 0.4470 , 0.2850 , 0.0930 , 0.0490 , 0.5460 , 0.0830 , 0.0000 ," 47,901.00 ", 0.2562 , 0.7438 , 0.2713 , 0.1652 ,,,,,,,
39081,Jefferson ,2011," 69,672 ", 0.0500 , 0.1840 , 0.5840 , 0.1830 , 0.9180 , 0.0540 , 0.0030 , 0.0040 , 0.0200 , 0.0820 , 0.8461 , 0.0116 , 0.3712 , 0.1280 , 0.6288 , 0.5000 , 0.2800 , 0.0190 , 0.1120 , 0.1260 , 0.4420 , 0.2900 , 0.0870 , 0.0540 , 0.5500 , 0.0880 , 0.0000 ," 48,488.36 ", 0.2508 , 0.7492 , 0.2762 , 0.1666 ,,,,,,,
